BALANCE;PURCHASES;CREDIT_LIMIT
3.93442;29.99;1800
306.084815;3200;2500
2854.716657;0;3000
10.811047;85.5;1500
185.984965;482.24;1200
6533.312256;504.33;11000
50.582235;428;1700
545.767741;102.4;1500
1592.974511;0;1700
80.178891;1200;1200
715.044288;249.96;1000
752.26105;4019.86;3000
168.909599;2313.68;8000
1256.034535;545.74;7000
533.990908;1286.1;1200
79.462211;1073.97;8100
1152.591573;50;2500
790.367002;3663.31;5000
2694.354265;0;8500
364.464393;1050.76;1200
173.329004;72;8050
302.768674;3028.94;2400
870.783501;1813.87;7500
2806.264846;1021.66;6500
425.966019;2219.33;9000
1525.063274;150;1800
1060.209389;43.2;1200
1068.046178;1632.83;3600
6533.309582;0;8500
128.558239;720;1000
1502.292117;0;4600
999.528562;662.98;1400
864.760723;1894.5;4100
465.332882;6920.08;9500
2187.00313;0;3000
2073.595183;1716.11;7000
3592.56906;0;4500
1861.43505;247.45;4000
1176.753991;0;2000
146.647091;866.57;2500
1396.385805;25.2;2500
48.272361;750;6500
1440.568286;0;1500
7595.24699;1422.12;10000
473.679359;2580.63;8500
3613.551586;2653.49;6500
1.366727;0;1200
686.657879;2476.45;4000
6100.396015;0;12000
5926.922151;2325.75;13000
1135.452712;374.94;1200
1502.972028;673.8;2400
1355.179528;0;1500
2962.757731;4398.65;3000
1467.458994;497.83;1500
1737.037252;2432.9;5000
3866.85069;0;10000
1637.51006;0;6500
2948.881234;840.48;3000
10.785694;384.4;1500
126.32794;718.01;7500
3862.125712;812.78;6000
2105.898309;0;2250
4891.896666;915.81;7500
1299.826045;599.74;1500
68.707804;774.91;7500
589.130175;1669.58;3000
820.163313;680.14;1200
282.873015;484.49;1000
3367.300661;898.18;6500
1299.092905;323.99;8500
93.358273;1094.41;1500
1872.458334;220;2000
11.78569;69.9;2000
1694.125362;437.52;1800
62.986919;693.43;8500
4005.202539;1425.23;5550
1887.939311;0;6700
1003.774921;161.27;1200
877.354533;6954.28;9000
670.425221;349;1950
15.669963;70.81;1500
892.102792;0;900
1037.137052;549;4000
3278.259894;1581.43;8500
930.286054;3039.16;2500
61.921514;655.21;1500
3765.693221;0;4000
962.855497;1839.69;5000
935.367518;2186.22;1700
2640.820976;1167.86;8000
39.670161;319.92;10000
1158.783497;183;1200
1518.339584;1435.79;1500
2158.754686;0;9000
6882.811896;2480.63;8500
132.353911;358.34;1500
3732.224017;0;4500
1089.475719;0;3000
434.71366;1971.57;6700
246.688528;297.96;1000
8161.84873;5519;9000
35.276551;22.48;7500
87.908147;895.11;16500
215.993595;835.71;5500
3333.963106;934.07;11500
6071.895277;204.8;7000
63.169044;806.71;7500
1326.334307;2484.76;7500
1088.996599;0;2500
4146.601225;521.32;5000
2240.079824;0;3000
440.263759;891.66;7500
642.939211;0;1950
67.515739;640.48;500
625.292621;1215.64;2500
25.766006;290;1500
3197.652201;0;5000
39.432667;442.76;2100
2651.966491;0;3000
186.130209;2546.94;12000
669.973636;0;3000
25.897329;299.65;9000
1243.734425;0;1500
1965.881663;3782.09;1800
140.715619;1562.4;2500
31.285608;1013;4500
115.593266;46.3;7500
1055.613983;0;1200
874.800721;0;1700
14.9447;381.5;3000
118.463635;1572.67;5000
551.175183;1711.11;4000
144.080651;1526.54;3000
673.930629;689.93;1800
122.062129;924.69;6300
72.033516;837.43;2500
4350.643699;1021.19;6000
1413.006634;1678.69;1800
1253.764799;666.98;2400
260.636327;673.28;300
87.296391;897.56;4000
2024.488164;0;3000
52.485431;1476.02;7000
11.736675;119.28;1700
3242.285167;0;6000
1716.340133;184.23;1700
919.85102;0;2000
634.088475;2194.29;10000
1337.229284;6661.25;1700
1700.502651;0;2500
433.436164;2552.55;5000
193.103834;246.56;600
58.924277;449.4;2000
1995.332004;0;2000
2075.637866;0;7500
0;125.37;1500
1199.490675;2093.55;4000
3576.905009;0;4000
1034.253025;144;1000
31.934855;533.52;10000
1523.552696;1810;1850
55.805523;1343.88;5700
84.537586;547.54;6000
2271.936696;2386.88;5000
2178.733642;0;3000
348.813275;0;150
2499.228939;217.37;10000
20.661831;298.8;5000
127.727053;0;11000
1943.038819;0;2000
2861.242925;0;4500
933.622145;2873.87;7000
223.786947;5094.41;3000
2546.677419;0;3000
3782.000774;60;5000
1294.145453;3059.1;7000
5.265937;22.5;3000
3774.277331;0;9000
1204.873791;0;1500
1710.418727;0;2500
9111.704896;980;10000
651.236224;1696.62;4600
592.919388;105;6600
711.174631;155.39;8500
24.635116;205.92;1500
1516.547224;565.61;1500
5055.816826;126.68;5500
10092.23573;8710.72;18000
2447.872198;2108.56;7000
1040.419338;307.92;1000
951.675294;0;1200
4315.123399;3927.58;11000
5998.431562;0;8500
4345.879999;0;5000
2280.447419;1681.78;7500
2104.961701;4115.95;8000
3146.619037;161.44;4000
9993.352521;0;14500
1755.193192;0;1800
387.646975;2900.84;7500
3443.287685;500;7000
1765.502751;2129.44;4450
43.775427;523.64;6500
98.418953;0;1500
758.188531;0;1950
2341.505917;1231.59;7600
10124.47214;4795.49;15000
134.786311;515.42;2000
1225.201454;1842.64;1200
190.650694;1954.08;4000
3788.416968;718.06;7500
73.353928;0;1200
1123.476228;933.38;4000
1323.270862;0;1500
14.289109;275.21;7500
791.778273;0;3000
536.104848;8591.31;1000
228.925466;2084.18;1000
3193.320102;1887.25;10500
1283.032349;0;1500
31.107711;230;4500
41.301246;655.79;6000
2077.343786;479.94;2500
3822.394483;2239.1;5300
2966.034939;0;3500
6046.821082;502.48;9000
868.044414;8443.97;9000
1861.08737;1752.06;3500
5944.084692;0;6000
909.164049;200;4000
152.983848;0;1200
3682.715337;0;4200
3124.579024;1620.09;3600
1677.722492;3088.18;4100
149.139346;1415.42;6000
4379.07132;45.84;5500
273.243365;2308.58;7500
555.340226;621.03;10500
612.311544;1115;1800
1811.87843;900;1700
3012.642667;6999.56;3500
4175.826879;0;10500
444.021111;0;1000
3690.855584;0;9500
4025.646358;0;5650
2754.527855;0;3000
40.069534;833.29;7000
2183.58965;381.1;2400
4752.694271;0;5000
5555.173827;6613.09;9500
1515.473846;862.44;5000
6744.845686;4.44;16500
6930.14958;0;7500
98.6782;540;1700
663.415354;608.18;2700
896.619803;128.86;1200
2820.576665;0;7000
1077.019958;465.9;1200
2654.354521;256.68;4000
21.789565;0;1200
264.261791;175;1000
1188.102086;0;1800
2317.222844;741.02;8200
1012.295263;627.51;4000
1330.716005;1043.64;1300
5983.285834;4170.04;7000
2822.483318;1203.05;8500
6231.293492;0;10500
2681.041081;0;7000
158.657744;752;2500
4359.963222;0;5000
803.033404;0;3400
1245.943963;5848.55;5000
149.540627;656.16;3000
1140.805503;1296.47;1800
33.117601;157.61;1800
6.690484;133.2;2500
536.846283;2660.21;4000
143.025504;1312.35;300
0;339.85;6500
5611.762916;4395.2;10000
216.842907;2480.88;7000
1400.189725;0;1500
63.264922;849.57;4000
2473.466078;0;2500
544.423104;710.19;1800
1.869435;0.24;3000
1395.011267;0;5500
3221.717702;0;4500
1772.323491;574.14;7500
899.526526;0;1500
47.872617;649;6000
253.08362;0;1800
3053.311301;1889.8;8800
592.171152;0;1800
286.264356;27.51;500
7.056933;85.8;2400
135.765325;3997.03;5600
30.93853;232.89;16000
35.382803;359.84;5000
242.901961;790.39;10000
1678.85258;0;1800
1344.353594;0;1500
1503.884481;3296.52;2300
132.471933;1767.75;6000
3516.835582;4019.73;12000
838.594895;258.49;2000
93.672733;674.3;5400
1106.910402;515.98;12000
13.173883;1243.48;4800
4157.933876;929.2;8000
3789.302616;49.98;8500
41.143328;239.23;6000
2843.642245;116.75;3000
150.351606;352.92;3100
477.81804;515.6;7500
294.338354;1851.48;1400
58.811557;370;1200
4476.972577;360.95;7500
6851.036206;669.93;9500
4229.914629;1631.85;10000
11.799054;77.36;1200
17.125776;95.76;4000
107.536958;555;1000
1624.004773;0;1800
4226.8188;0;7000
47.722183;440.37;1200
971.268179;2336.32;4000
33.015501;295.56;3000
383.921461;6598.29;9500
1725.950669;268;4500
288.525281;341.7;1000
169.925245;2000;7000
1827.921694;3626.09;6000
5368.192094;4050.01;13000
854.739785;0;7000
66.73904;0;2500
7064.55047;0;11500
739.124439;380.8;4500
1001.543878;2577.1;15500
6743.544354;1437.65;8000
5342.348915;0;6000
980.034696;275;1000
2374.665105;339.82;6000
633.396401;0;1500
2899.032432;0;4000
2671.282197;2307.35;7500
1138.314061;470.17;2100
8700.079439;20421.59;17000
1278.671515;229;1600
1375.25356;0;1500
4496.709257;945.26;9500
955.117067;0;4500
1390.597054;724.4;7000
1330.585412;304.6;8000
177.592802;1471.55;25000
19.104261;322.77;5300
1593.708884;1676.78;1800
5.006737;100.3;5000
531.349404;1599.02;8000
1184.529629;467.32;6500
16.068323;182.8;1200
6644.82923;0;7600
2803.663441;81.41;3000
3743.771094;368.44;7000
5970.705432;6091.51;8500
49.789963;700;1000
1013.706876;2143.28;7500
1544.279694;0;1600
78.402006;233.34;3100
712.91077;602.3;7500
916.961442;156.5;1200
837.142436;5344.92;8500
6468.426706;277.7;10000
35.460649;378.58;2000
611.983643;0;1700
561.974673;2930.99;4000
2403.175046;0;2500
658.123447;1294.09;4000
502.399014;0;1500
743.38993;1530.63;3000
284.510677;83.2;6500
1418.854925;0;1500
5629.224986;3382.96;10500
1210.573775;2077.09;1500
2784.364948;1178.31;8500
283.899006;818.69;8000
9630.367575;5245.28;21000
105.216147;1445.55;13500
41.080375;280;9000
954.260731;611.08;3500
5779.287938;5233.92;6000
6727.925578;1694.48;7000
1092.570471;624.36;1000
3012.178613;27790.42;12000
148.511058;562.24;9000
2360.086196;0;9000
28.909122;177.05;1200
3993.254745;2049.97;5200
110.98472;150;2000
72.02566;222.6;7500
224.313303;2426.96;17500
2233.485479;0;5000
423.479877;1944.47;11500
3265.116481;2147.01;8000
3341.352075;192.96;3500
30.186422;345.99;9000
6943.433775;3513.64;8000
9598.377893;781.18;12000
980.370868;699.33;1000
142.833472;1400.18;3000
3177.742619;153.72;3500
1751.368315;0;6000
35.550618;458.15;1000
1239.927866;1520;1400
2692.671422;13013.5;7000
3562.624897;244.5;5500
3337.178486;883.39;6000
2531.153022;0;3500
784.959164;0;3500
1632.580058;0;1800
133.428199;1268.22;6000
40.467471;553.48;11500
22.682781;161.5;2000
62.489102;290;4800
797.925938;3143.21;6500
430.592769;1741.39;5000
1128.38317;0;1200
2817.59092;37.92;3000
1565.025253;3035.98;2500
2828.6637;3766.55;10000
2810.335817;0;3500
830.073634;0;14000
1784.447292;233.09;3000
224.97236;2084.64;8500
1155.123292;62.02;1200
336.565042;875.52;4000
639.830783;578.19;2000
369.384435;3303.03;6000
86.157142;915.64;9500
4283.519021;8151.36;9500
88.327488;669.75;4300
1253.723768;87.4;6500
1487.509392;34.52;2000
0;990;1500
5825.470945;633.11;6700
2540.664814;383.28;2900
673.014589;638;8000
951.415721;279.01;1200
3315.689234;1434.88;6000
1383.892711;1095.13;6000
716.970968;378.35;1000
542.036699;423.86;2500
757.67311;2553.46;7000
5311.078831;1349.62;6000
734.663507;218;1500
4762.717627;0;5000
62.082275;791.68;4500
3805.629844;0;4000
92.279773;842.51;9500
1180.686055;243.04;1200
2953.212886;320.48;10000
4479.251427;0;9000
4380.251712;0;4500
1110.575152;3384.68;6000
1278.502197;0;1800
7291.244386;3509.25;12000
7899.171076;0;13000
72.723403;0;200
187.973296;116;4000
381.627688;1266.2;1500
5852.750868;722.8;9000
5131.239119;0;13000
290.175484;345.17;6000
102.58313;2044.73;10000
224.812081;388.9;1500
1432.350154;0;1500
1509.177493;0;5000
675.8726;1315.3;4000
683.849179;7387.83;8000
678.62589;59.24;1200
2628.010018;1918.14;7000
144.845309;150.88;2500
0.000199;0.01;4000
4199.989868;11653.14;16500
2288.181566;177.45;5000
5312.289573;399.92;7500
1851.372165;6006.79;7600
692.2898;200;9950
163.335524;460.95;1500
182.709228;2463.21;9500
483.261458;3228.3;600
3676.225496;2743.35;6000
242.161751;686;1600
19.281564;428.9;10500
2.476557;115.7;4500
3515.499451;2864.32;5500
199.684606;287.4;4500
5218.923199;100.01;6000
1565.98205;1677.26;4500
2672.203163;0;7500
166.442301;797.58;9500
14100.2511;4995.8;16500
1819.405059;5671.86;6000
0;178.8;1900
19.572514;310.25;5500
175.635786;0;1800
923.117542;224.4;1700
1885.892405;675.69;2000
1045.458739;946.29;1500
2875.669063;0;3000
28.054194;824.27;2500
396.376998;286.74;1000
1641.251218;0;3000
2421.106175;0;3000
890.633006;756.73;3000
57.408695;338.5;7000
2013.171338;60;3500
4859.262329;0;8000
224.202679;1522.91;7500
26.034907;299.79;7500
2673.770349;435;5000
1863.787327;0;3000
14.836268;170.09;7000
2012.049986;1279.21;4500
1110.047967;0;3500
726.779809;5497.04;1700
1812.61375;0;9000
43.200086;324;1800
1771.43578;1176;1700
521.38404;0;1150
604.816148;764;10500
680.671377;8040.78;7000
2336.985188;190.56;3500
40.479403;452.61;5000
1382.376636;77.91;2500
8539.312935;0;11000
509.872908;31.89;1500
1008.864224;1392.83;9000
723.172037;2095.14;5000
1.025109;59.66;1700
126.13588;0;1200
975.637547;6897.56;6150
1129.284728;1211.42;4000
2306.310095;359.96;4000
883.835888;187.47;1000
874.571604;385.7;2000
444.760263;3734.7;4000
0;1200;2500
332.650256;770;5500
101.682988;610.34;1500
4143.074668;1074.27;6000
42.68579;708;3000
146.261257;3139.97;5000
3876.778302;0;7500
1593.364737;2298.49;4500
933.278656;182.55;2500
58.167348;438.87;7500
2514.895334;3172.38;6800
1513.759633;70;1700
80.00717;1548.37;9500
93.104842;160;5200
458.958269;492.72;6000
1386.712561;0;1500
4564.860642;1701.13;12000
1709.346088;339;2000
94.83691;1027.84;18000
6204.264926;0;7500
64.677565;363.71;6000
24.297113;230.47;4000
2271.7875;0;8000
5000.825577;3310.39;7500
3723.723928;0;4500
348.066767;695;4000
846.380946;8397.44;10000
39.557369;45.65;3000
3492.064185;0;12500
719.427666;734.4;1000
1184.924492;306;3000
4285.123888;4235.03;10000
989.448428;429.97;1500
3126.109251;3357.24;7000
3912.344717;2080.66;6000
469.380653;5117.56;4300
3543.905366;1362.92;7500
1218.208868;0;2500
680.079404;636.41;12000
1431.445361;0;1500
131.760301;789.43;5000
35.988695;294;1200
128.507898;0;1200
3985.637748;20;6000
1726.125465;223.95;5000
948.944615;678.94;2000
71.983739;1000;1200
32.903658;391.5;6500
3822.559709;1000;5000
580.175457;759.5;4000
9.444869;127.14;4000
1509.525178;0;3500
1288.895823;0;3500
4825.450839;5855.46;7000
5797.6687;0;6000
10.248544;0;1200
6928.721377;18.35;18000
1725.887609;0;1700
475.675998;5421.73;10500
961.369596;0;1200
1364.256013;0;1500
113.629276;798;5000
9.906062;202.3;1500
26.506901;400.91;2500
157.66813;1263.51;10000
2336.363625;924.19;2500
316.095114;89.96;4700
453.856643;238.75;1500
1914.092562;538.85;2000
9061.317491;0;10000
3239.138704;3018.68;5500
2450.104201;0;3000
342.358505;633.66;4500
8983.120358;0;12500
2275.53087;1343.65;3000
54.327257;346.02;4500
984.135371;599.58;3000
2732.551701;1043.03;3000
5795.166009;0;12500
2944.156996;12.22;3000
1693.841127;2439.98;5500
189.98582;369;2500
1690.352634;0;3500
3048.011738;1271.34;3200
419.486983;450;9500
2997.977825;35131.16;12000
44.635372;640;6000
5643.992345;6141.58;13000
2713.749041;0;3000
95.597121;101.97;3000
1679.429188;0;1800
14.442528;163.9;1500
8260.825897;3709.71;8500
4899.638221;0;5000
138.596394;1333.9;7500
4.160112;70.56;6000
592.416944;6228.01;4500
1211.895212;0;1200
8.585976;512.59;2500
32.612016;545.88;2000
174.214883;0;1200
147.765977;1328.94;4000
349.855056;3200.5;7000
816.765152;7967.04;10000
3177.232656;5877.73;6000
14.234636;259.83;7000
117.018324;625.94;11000
330.236089;0;6500
1087.567113;564.54;1400
409.592245;190;11500
3.141961;16;5500
1957.712033;276.76;3000
75.936035;856.44;2300
1459.518449;393.82;1500
1033.498736;21.75;3000
2255.056361;122.99;9000
1798.042812;0;6300
179.209557;1526.42;13500
1119.464381;266.68;1400
2046.402647;3976.4;7000
472.529777;358.2;2500
1894.990608;0;5500
1066.884128;0;1200
4896.223044;0;5000
57.94319;440;6500
501.453416;1199.46;6500
1422.85376;159.46;1600
423.972293;0;1500
3894.241117;1201.7;4000
19.726196;220.9;2500
0.001146;0;1500
1126.942655;0;1200
8121.778586;231.14;12000
54.096839;185.99;4000
58.312121;0;1200
2552.597938;550.62;3000
437.397682;1936.22;4000
5523.175617;0;6500
2088.285449;0;6000
162.850565;1326.72;6000
263.467374;0;1700
1030.503395;25.26;3000
1420.113689;393.63;1500
6.109243;73.64;4000
1968.876429;0;10500
488.340514;4908.93;7500
944.851251;449.49;1000
5561.390014;0;6000
4705.036885;887.87;6000
4802.507595;0;5000
1724.945864;2075.18;8500
3421.570645;0;8500
99.029726;1496.87;5000
4353.46553;0;4650
4506.159773;1948.25;11500
231.089583;1547.92;9000
5199.213536;271.4;10000
460.644885;805.42;7000
421.796337;2748.74;4500
137.864267;237.24;1200
5376.338384;5899.35;6000
2557.241228;2131.06;5000
3971.701463;721.51;13500
2454.552939;461.32;8000
8695.084351;0;17500
2682.407264;315.5;6000
3358.724054;328;5000
196.967268;1915.07;7500
817.953789;0;1500
0;0;2500
3702.768802;0;6000
73.876478;600;3000
241.032979;0;1500
187.204739;2816.01;6000
379.542951;0;1500
647.166042;369.49;12500
78.114579;0;15000
136.839366;1133.54;16500
4858.92532;9282.12;9000
952.419564;283.8;1000
70.392491;1008.56;6000
4252.504676;2172.77;11000
1282.087245;0;1500
26.547229;224.56;3000
285.645503;1265.24;7000
2033.538173;929.25;3500
2525.425787;0;3000
18.354425;256.5;2000
2571.311375;0;3000
3252.763399;230;4500
817.439653;1091;2600
426.442669;0;9000
212.282538;1698.9;3000
3298.236901;385;7100
2759.801583;0;3000
44.192011;356;16500
405.234722;916.04;500
4663.032241;1325.31;4500
209.490297;1956.6;4000
70.963378;759.73;7800
1024.990375;0;1200
134.581135;2300.42;6000
16.179446;80;5000
2791.930619;231.52;3000
293.614532;839.61;3000
1.470582;0;9000
1.816814;21.05;2900
1674.490411;421.71;1700
1539.375352;100;3000
1676.218891;0;1800
6981.281961;0;18000
2255.261218;0;2500
1325.445684;0;4500
2361.237383;0;3000
1049.603233;0;1500
313.360445;1031.91;3000
382.159579;287.68;2500
7347.355967;0;11500
58.281306;0;1000
882.423211;288.75;1000
788.618659;2053.78;2500
21.849058;256.11;2500
6978.185657;1051.43;7500
1204.187686;674.85;7500
1711.589245;1659.26;6500
869.947607;0;3000
1409.206763;143.5;3000
1034.243518;0;1500
603.62806;60;1200
438.429112;5044.36;5500
0.859447;23;3000
1163.614769;0;1200
2683.935652;0;4500
552.464447;1866.81;3000
6832.111113;6508.08;6000
1155.692527;981.2;1200
375.583779;1567.4;2500
13968.47957;281.71;18500
1847.255047;186.33;2000
6629.045062;0;8000
1495.080484;2323.5;8500
2255.408224;0;3000
1539.42247;0;3500
3035.951276;0;6000
105.069311;1344.87;1700
2446.709596;0;5000
295.374207;0;1200
822.755885;531.14;3000
4433.582508;0;5500
2785.584338;0;3000
10116.70899;10166.69;14000
9440.796576;0;13000
1435.975897;418.56;2150
1160.514847;3726.79;3000
634.759973;19.91;6000
45.785125;12;1200
968.504914;257.71;1000
200.806352;1957.45;6000
1634.559235;1062.94;1800
1839.926709;487.75;3500
6743.313868;5591.26;9500
1267.054186;0;1500
2778.737121;1973;6500
1138.592025;327.99;1200
